,Date,mode_of_purchase,sporting_equipment,store,estimated_spending,number_of_items_bought
7479,2019-12-05,order,rugby,south,25.5094,1
7480,2019-12-05,order,fitness,south,414.7248,11
7481,2019-12-05,order,crosstrain,south,370.77879999999993,7
7482,2019-12-05,order,pilates,south,278.6518,7
7483,2019-12-05,physical_collection,cycling,west,15.100399999999999,2
7484,2019-12-05,order,ski,south,3099.4641999999994,29
7485,2019-12-05,order,volleyball,south,24.494400000000002,5
7486,2019-12-05,order,unknown,east,107.82379999999999,7
7487,2019-12-05,physical_collection,hiking/trekking,west,1711.7309999999998,4
7488,2019-12-05,order,sailing,east,502.10159999999996,7
7489,2019-12-05,order,table_tennis,south,22.2978,4
7490,2019-12-05,order,hiking/trekking,east,8031.092999999999,53
7491,2019-12-05,physical_collection,swimming,west,41.068999999999996,4
7492,2019-12-05,order,crosstrain,east,654.7786,8
7493,2019-12-05,physical_collection,jog/run,west,224.57399999999998,2
7494,2019-12-05,order,triathlon,east,484.2684,7
7495,2019-12-05,order,jog/run,south,2089.7169999999996,25
7496,2019-12-05,physical_collection,ski,west,567.588,7
7497,2019-12-05,physical_collection,surfing,west,160.013,11
7498,2019-12-05,physical_collection,golf,west,25.1356,1
7499,2019-12-05,physical_collection,boxing,west,222.65460000000002,1
7500,2019-12-05,order,pilates,east,875.8876,12
7501,2019-12-05,physical_collection,skate/roller,west,277.3036,4
7502,2019-12-05,physical_collection,tennis,west,25.0404,1
7503,2019-12-05,physical_collection,basketball,west,219.2736,4
7504,2019-12-05,physical_collection,pilates,west,34.752199999999995,1
7505,2019-12-05,order,ski,east,2728.0791999999997,28
7506,2019-12-05,order,surfing,east,104.70599999999999,2
7507,2019-12-05,order,badminton,south,98.9296,2
7508,2019-12-05,order,table_tennis,east,54.4194,1
7509,2019-12-05,physical_collection,badminton,west,43.69539999999999,4
7510,2019-12-06,order,fitness,east,630.0279999999999,9
7511,2019-12-06,order,tennis,south,583.8658,16
7512,2019-12-06,order,triathlon,east,524.4806,7
7513,2019-12-06,order,ski,south,3585.1213999999995,32
7514,2019-12-06,order,crosstrain,south,449.3146,4
7515,2019-12-06,order,volleyball,south,53.123,4
7516,2019-12-06,order,tennis,east,362.5916,7
7517,2019-12-06,order,badminton,south,236.62519999999998,1
7518,2019-12-06,order,football,south,439.614,5
7519,2019-12-06,order,others,east,332.74219999999997,2
7520,2019-12-06,order,pilates,south,389.64799999999997,9
7521,2019-12-06,order,cycling,south,99.0682,1
7522,2019-12-06,order,hiking/trekking,east,13224.597399999999,57
7523,2019-12-06,order,jog/run,south,1467.088,16
7524,2019-12-06,order,trail,south,223.6164,4
7525,2019-12-06,order,swimming,east,750.9628,16
7526,2019-12-06,order,swimming,south,464.2498,9
7527,2019-12-06,order,football,east,695.0244,9
7528,2019-12-06,order,hiking/trekking,south,4593.0905999999995,56
7529,2019-12-06,order,skate/roller,east,485.45279999999997,8
7530,2019-12-06,order,sailing,east,293.7774,5
7531,2019-12-06,order,jog/run,east,2819.7344,30
7532,2019-12-06,order,ski,east,3326.1395999999995,32
7533,2019-12-06,order,diving,east,554.6254,4
7534,2019-12-06,order,triathlon,south,535.7772,7
7535,2019-12-06,order,basketball,east,825.5436,11
7536,2019-12-06,order,table_tennis,south,371.51239999999996,1
7537,2019-12-06,order,surfing,east,395.42299999999994,4
7538,2019-12-06,order,pilates,east,701.5931999999999,8
7539,2019-12-06,order,fitness,south,360.6904,8
7540,2019-12-06,order,crosstrain,east,1024.3758,8
7541,2019-12-06,order,surfing,south,61.8506,4
7542,2019-12-06,physical_collection,sailing,west,25.4198,1
7543,2019-12-06,order,golf,south,24.033799999999996,5
7544,2019-12-06,order,skate/roller,south,169.33979999999997,1
7545,2019-12-06,order,cycling,east,890.3075999999999,8
7546,2019-12-06,order,basketball,south,439.90659999999997,9
7547,2019-12-06,order,golf,east,158.5598,1
7548,2019-12-06,order,badminton,east,183.3888,5
7549,2019-12-06,order,others,south,15.5414,2
7550,2019-12-06,order,climbing,east,70.8834,5
7551,2019-12-06,order,kayak/sup,east,17.233999999999998,4
7552,2019-12-06,physical_collection,jog/run,west,23.401,5
7553,2019-12-06,physical_collection,pilates,west,54.7092,7
7554,2019-12-06,order,trail,east,273.777,5
7555,2019-12-06,physical_collection,cycling,west,135.0034,5
7556,2019-12-06,order,boxing,east,99.4616,4
7557,2019-12-06,order,rugby,east,19.336799999999997,5
7558,2019-12-06,physical_collection,others,west,22.5386,4
7559,2019-12-06,physical_collection,hiking/trekking,west,978.7203999999999,7
7560,2019-12-06,order,yoga,south,371.22259999999994,8
7561,2019-12-06,order,yoga,east,352.13079999999997,8
7562,2019-12-06,physical_collection,ski,west,569.2008,5
7563,2019-12-07,order,swimming,south,573.783,5
7564,2019-12-07,order,tennis,east,647.9759999999999,9
7565,2019-12-07,order,crosstrain,south,555.6768,8
7566,2019-12-07,order,triathlon,east,484.4532,12
7567,2019-12-07,order,ski,south,3695.7606,32
7568,2019-12-07,order,jog/run,east,2698.4608,26
7569,2019-12-07,order,diving,south,201.63079999999997,1
7570,2019-12-07,order,ski,east,4216.478,33
7571,2019-12-07,order,surfing,south,80.8136,2
7572,2019-12-07,order,hiking/trekking,south,7861.261799999999,56
7573,2019-12-07,order,volleyball,south,21.025199999999998,4
7574,2019-12-07,order,football,south,778.2697999999998,11
7575,2019-12-07,order,pilates,south,433.92999999999995,12
7576,2019-12-07,physical_collection,football,west,21.7028,4
7577,2019-12-07,order,hiking/trekking,east,12618.038999999999,70
7578,2019-12-07,order,badminton,east,136.801,1
7579,2019-12-07,order,table_tennis,south,42.595,2
7580,2019-12-07,physical_collection,pilates,west,65.96799999999999,4
7581,2019-12-07,physical_collection,skate/roller,west,55.3196,1
7582,2019-12-07,order,jog/run,south,1915.5289999999998,19
7583,2019-12-07,order,triathlon,south,503.84459999999996,8
7584,2019-12-07,physical_collection,hiking/trekking,west,285.0302,2
7585,2019-12-07,order,skate/roller,south,286.68919999999997,2
7586,2019-12-07,order,skate/roller,east,560.1931999999999,4
7587,2019-12-07,order,kayak/sup,east,50.780800000000006,5
7588,2019-12-07,order,others,east,241.892,5
7589,2019-12-07,order,basketball,south,449.4364,7
7590,2019-12-07,order,swimming,east,1159.3721999999998,16
7591,2019-12-07,order,football,east,948.6007999999999,9
7592,2019-12-07,order,fitness,south,559.6779999999999,8
7593,2019-12-07,order,yoga,south,462.96739999999994,5
7594,2019-12-07,order,sailing,east,248.82479999999998,5
7595,2019-12-07,order,basketball,east,418.5342,8
7596,2019-12-07,order,golf,east,86.60119999999999,1
7597,2019-12-07,order,yoga,east,586.4558000000001,5
7598,2019-12-07,order,diving,east,240.00759999999997,2
7599,2019-12-07,order,trail,south,241.4244,1
7600,2019-12-07,order,surfing,east,190.5008,4
7601,2019-12-07,order,badminton,south,212.5074,4
7602,2019-12-07,physical_collection,others,west,25.7908,2
7603,2019-12-07,order,trail,east,561.6422,8
7604,2019-12-07,order,boxing,east,70.87639999999999,2
7605,2019-12-07,order,rugby,south,33.401199999999996,5
7606,2019-12-07,physical_collection,trail,west,47.41939999999999,5
7607,2019-12-07,order,climbing,east,93.03139999999999,7
7608,2019-12-07,physical_collection,ski,west,803.2234,9
7609,2019-12-07,physical_collection,fitness,west,910.0601999999999,4
7610,2019-12-07,order,table_tennis,east,95.9532,8
7611,2019-12-07,order,golf,south,45.001599999999996,5
7612,2019-12-07,order,pilates,east,1054.7053999999998,15
7613,2019-12-07,order,cycling,east,1515.7674,14
7614,2019-12-07,order,cycling,south,126.7966,4
7615,2019-12-07,physical_collection,sailing,west,123.3372,5
7616,2019-12-07,physical_collection,crosstrain,west,181.00179999999995,2
7617,2019-12-07,order,fitness,east,591.5826,8
7618,2019-12-07,order,tennis,south,557.6171999999999,14
7619,2019-12-07,physical_collection,cycling,west,62.843199999999996,1
7620,2019-12-07,order,crosstrain,east,696.5182,7
7621,2019-12-07,physical_collection,surfing,west,21.168,5
7622,2019-12-08,order,others,east,435.2908,7
7623,2019-12-08,order,boxing,east,212.7748,4
7624,2019-12-08,order,cycling,east,1220.8447999999999,14
7625,2019-12-08,order,football,south,726.3676,14
7626,2019-12-08,order,pilates,east,807.6852,12
7627,2019-12-08,order,hiking/trekking,east,13154.0542,82
7628,2019-12-08,order,ski,south,5167.1172,39
7629,2019-12-08,order,basketball,east,548.8335999999999,11
7630,2019-12-08,order,hiking/trekking,south,5605.3354,56
7631,2019-12-08,order,rugby,east,28.9254,5
7632,2019-12-08,order,fitness,east,480.31059999999997,8
7633,2019-12-08,order,table_tennis,east,103.11,4
7634,2019-12-08,order,cycling,south,72.70620000000001,2
7635,2019-12-08,order,tennis,east,816.2755999999999,12
7636,2019-12-08,order,fitness,south,583.2805999999999,7
7637,2019-12-08,order,ski,east,5919.4212,42
7638,2019-12-08,order,basketball,south,504.28839999999997,12
7639,2019-12-08,order,unknown,east,91.2464,5
7640,2019-12-08,order,triathlon,east,677.3717999999999,16
7641,2019-12-08,physical_collection,crosstrain,west,177.0538,1
7642,2019-12-08,order,crosstrain,south,533.1591999999999,4
7643,2019-12-08,order,table_tennis,south,45.899,2
7644,2019-12-08,order,triathlon,south,305.15799999999996,9
7645,2019-12-08,order,jog/run,east,3759.8512,32
7646,2019-12-08,order,swimming,south,702.765,8
7647,2019-12-08,physical_collection,ski,west,404.67140000000006,7
7648,2019-12-08,order,squash,east,38.7982,4
7649,2019-12-08,order,surfing,south,144.7726,2
7650,2019-12-08,order,volleyball,east,18.711,1
7651,2019-12-08,order,crosstrain,east,953.1465999999999,8
7652,2019-12-08,order,swimming,east,955.6582,18
7653,2019-12-08,order,yoga,east,621.5216,4
7654,2019-12-08,order,diving,east,330.911,5
7655,2019-12-08,order,tennis,south,604.408,11
7656,2019-12-08,order,trail,east,265.062,1
7657,2019-12-08,physical_collection,pilates,west,34.174,1
7658,2019-12-08,order,sailing,east,532.8932,7
7659,2019-12-08,order,badminton,east,223.52119999999996,8
7660,2019-12-08,order,trail,south,343.7924,2
7661,2019-12-08,order,golf,east,117.09599999999999,7
7662,2019-12-08,physical_collection,badminton,west,190.88299999999998,2
7663,2019-12-08,order,skate/roller,south,264.0344,1
7664,2019-12-08,order,jog/run,south,2203.4067999999997,28
7665,2019-12-08,order,diving,south,374.5251999999999,7
7666,2019-12-08,physical_collection,sailing,west,46.8804,5
7667,2019-12-08,physical_collection,others,west,21.467599999999997,5
7668,2019-12-08,order,badminton,south,194.502,7
7669,2019-12-08,order,surfing,east,264.7526,4
7670,2019-12-08,physical_collection,fitness,west,578.4534,5
7671,2019-12-08,physical_collection,hiking/trekking,west,2305.9358,5
7672,2019-12-08,order,skate/roller,east,300.91459999999995,4
7673,2019-12-08,order,football,east,1220.8475999999998,11
7674,2019-12-08,order,pilates,south,613.3232,12
7675,2019-12-08,order,yoga,south,510.01439999999997,5
7676,2019-12-08,order,rugby,south,20.162799999999997,2
7677,2019-12-08,order,golf,south,46.4548,1
7678,2019-12-08,physical_collection,yoga,west,21.9786,7
7679,2019-12-09,order,swimming,south,1319.6372,16
7680,2019-12-09,order,skate/roller,east,1385.6388,11
7681,2019-12-09,order,jog/run,east,6153.162399999999,49
7682,2019-12-09,order,trail,south,550.7991999999999,4
7683,2019-12-09,order,pilates,south,814.7215999999999,15
7684,2019-12-09,order,surfing,south,129.36139999999997,5
7685,2019-12-09,order,hiking/trekking,south,12842.696999999998,100
7686,2019-12-09,order,squash,south,21.5418,5
7687,2019-12-09,order,skate/roller,south,193.6732,2
7688,2019-12-09,order,football,east,2008.5254,18
7689,2019-12-09,order,pilates,east,1858.8933999999997,22
7690,2019-12-09,order,rugby,east,27.2062,2
7691,2019-12-09,order,diving,south,333.683,8
7692,2019-12-09,order,basketball,east,724.7212,15
7693,2019-12-09,order,ski,south,13786.2284,74
7694,2019-12-09,order,hiking/trekking,east,23995.396599999996,131
7695,2019-12-09,order,others,east,500.9592,8
7696,2019-12-09,order,sailing,east,900.872,2
7697,2019-12-09,order,yoga,east,1041.7918,5
7698,2019-12-09,order,football,south,1458.7538,15
7699,2019-12-09,order,boxing,east,88.45339999999999,4
7700,2019-12-09,physical_collection,hiking/trekking,west,965.4652,4
7701,2019-12-09,order,ski,east,13209.9926,81
7702,2019-12-09,order,tennis,east,980.5935999999999,18
7703,2019-12-09,order,rugby,south,31.4244,1
7704,2019-12-09,order,jog/run,south,3098.1187999999997,36
7705,2019-12-09,order,badminton,east,440.7088,5
7706,2019-12-09,order,crosstrain,south,1144.2256,11
7707,2019-12-09,physical_collection,cycling,west,310.2372,4
7708,2019-12-09,order,cycling,east,2032.436,21
7709,2019-12-09,order,squash,east,35.924,5
7710,2019-12-09,order,yoga,south,674.2203999999999,7
7711,2019-12-09,physical_collection,crosstrain,west,205.22320000000002,7
7712,2019-12-09,order,trail,east,440.0508,5
7713,2019-12-09,physical_collection,table_tennis,west,88.4618,5
7714,2019-12-09,physical_collection,ski,west,1563.3366,5
7715,2019-12-09,order,golf,south,43.1774,2
7716,2019-12-09,order,table_tennis,south,47.86599999999999,7
7717,2019-12-09,order,crosstrain,east,1759.499,15
7718,2019-12-09,order,tennis,south,1252.0998,16
7719,2019-12-09,order,volleyball,south,39.0208,2
7720,2019-12-09,order,fitness,east,776.2887999999999,16
7721,2019-12-09,order,badminton,south,305.80899999999997,2
7722,2019-12-09,order,swimming,east,1442.2534,22
7723,2019-12-09,order,surfing,east,629.419,8
7724,2019-12-09,order,climbing,south,21.109199999999998,1
7725,2019-12-09,order,climbing,east,430.1583999999999,1
7726,2019-12-09,order,table_tennis,east,83.0872,5
7727,2019-12-09,order,triathlon,east,746.6984,15
7728,2019-12-09,physical_collection,climbing,west,97.9174,4
7729,2019-12-09,order,kayak/sup,east,122.35300000000001,5
7730,2019-12-09,physical_collection,swimming,west,41.727,4
7731,2019-12-09,physical_collection,tennis,west,16.146199999999997,5
7732,2019-12-09,physical_collection,skate/roller,west,70.9198,1
7733,2019-12-09,order,fitness,south,1111.7554,15
7734,2019-12-09,physical_collection,football,west,45.6008,7
7735,2019-12-09,physical_collection,jog/run,west,53.611599999999996,5
7736,2019-12-09,order,basketball,south,900.9321999999999,8
7737,2019-12-09,order,volleyball,east,37.834999999999994,1
7738,2019-12-09,physical_collection,sailing,west,81.3624,2
7739,2019-12-09,order,cycling,south,124.019,4
7740,2019-12-09,order,diving,east,489.4666,5
7741,2019-12-09,order,triathlon,south,704.7656,15
7742,2019-12-09,physical_collection,diving,west,80.25779999999999,1
7743,2019-12-10,order,ski,south,12701.0408,77
7744,2019-12-10,order,crosstrain,east,1310.561,14
7745,2019-12-10,order,fitness,south,932.9445999999999,16
7746,2019-12-10,order,ski,east,12254.920999999998,91
7747,2019-12-10,order,swimming,south,848.3201999999999,9
7748,2019-12-10,order,triathlon,south,626.6666,14
7749,2019-12-10,order,sailing,south,31.122,1
7750,2019-12-10,order,jog/run,east,6155.609599999999,42
7751,2019-12-10,order,basketball,east,1214.591,11
7752,2019-12-10,order,crosstrain,south,1029.1036,8
7753,2019-12-10,order,jog/run,south,3299.4598,37
7754,2019-12-10,physical_collection,swimming,west,62.55339999999999,5
7755,2019-12-10,order,pilates,east,2254.2351999999996,21
7756,2019-12-10,order,fitness,east,867.027,14
7757,2019-12-10,order,swimming,east,1006.404,21
7758,2019-12-10,order,tennis,south,1288.7097999999999,28
7759,2019-12-10,order,cycling,east,1799.0027999999998,23
7760,2019-12-10,physical_collection,pilates,west,353.7576,7
7761,2019-12-10,order,triathlon,east,734.4637999999999,14
7762,2019-12-10,order,tennis,east,1199.2512,18
7763,2019-12-10,order,football,east,1711.7142,18
7764,2019-12-10,order,surfing,east,437.892,9
7765,2019-12-10,order,trail,south,386.5568,5
7766,2019-12-10,physical_collection,skate/roller,west,88.9238,4
7767,2019-12-10,order,volleyball,south,42.702799999999996,2
7768,2019-12-10,order,table_tennis,east,194.453,8
7769,2019-12-10,order,basketball,south,810.1114,9
7770,2019-12-10,order,sailing,east,969.0548,2
7771,2019-12-10,order,skate/roller,east,1232.2533999999998,5
7772,2019-12-10,order,skate/roller,south,650.9845999999999,4
7773,2019-12-10,physical_collection,jog/run,west,100.7566,1
7774,2019-12-10,order,surfing,south,83.7998,5
7775,2019-12-10,order,badminton,east,656.6994,4
7776,2019-12-10,order,rugby,south,33.2346,5
7777,2019-12-10,order,pilates,south,509.01759999999996,9
7778,2019-12-10,order,diving,east,656.9598,7
7779,2019-12-10,order,yoga,south,719.8870000000001,5
7780,2019-12-10,physical_collection,golf,west,25.5458,5
7781,2019-12-10,order,football,south,1608.3788,16
7782,2019-12-10,order,table_tennis,south,84.9156,2
7783,2019-12-10,order,yoga,east,675.2381999999999,8
7784,2019-12-10,order,trail,east,508.5234,5
7785,2019-12-10,physical_collection,surfing,west,81.59479999999999,7
7786,2019-12-10,order,badminton,south,414.9642,5
7787,2019-12-10,order,cycling,south,210.34019999999998,5
7788,2019-12-10,physical_collection,ski,west,1220.8223999999998,8
7789,2019-12-10,order,others,east,759.4215999999999,7
7790,2019-12-10,physical_collection,hiking/trekking,west,1754.5387999999998,9
7791,2019-12-10,order,boxing,east,53.2378,4
7792,2019-12-10,physical_collection,basketball,west,78.05839999999999,5
7793,2019-12-10,order,diving,south,679.0644,7
7794,2019-12-10,order,hiking/trekking,east,23498.86,125
7795,2019-12-10,order,climbing,south,16.479400000000002,4
7796,2019-12-10,physical_collection,crosstrain,west,45.955,1
7797,2019-12-10,physical_collection,fitness,west,40.2052,2
7798,2019-12-10,physical_collection,diving,west,134.1942,1
7799,2019-12-10,order,hiking/trekking,south,10478.600999999999,89
7800,2019-12-10,order,rugby,east,79.49479999999998,1
7801,2019-12-11,order,unknown,south,16.191,4
7802,2019-12-11,order,tennis,south,762.0717999999999,11
7803,2019-12-11,order,trail,east,230.7746,1
7804,2019-12-11,order,squash,east,27.294399999999996,4
7805,2019-12-11,physical_collection,ski,west,1103.5135999999998,4
7806,2019-12-11,order,basketball,south,381.206,5
7807,2019-12-11,order,sailing,east,461.2048,2
7808,2019-12-11,order,ski,south,4841.6788,46
7809,2019-12-11,order,fitness,east,472.7142,12
7810,2019-12-11,order,triathlon,east,576.212,12
7811,2019-12-11,order,crosstrain,south,599.0978,7
7812,2019-12-11,order,jog/run,south,1390.3483999999999,19
7813,2019-12-11,order,swimming,east,899.8653999999999,14
7814,2019-12-11,order,hiking/trekking,east,13804.347199999998,74
7815,2019-12-11,order,crosstrain,east,756.7924,7
7816,2019-12-11,order,fitness,south,509.236,8
7817,2019-12-11,physical_collection,jog/run,west,230.84459999999999,9
7818,2019-12-11,order,football,south,567.8259999999999,11
7819,2019-12-11,order,ski,east,5112.1056,43
7820,2019-12-11,order,jog/run,east,2298.4752,22
7821,2019-12-11,order,pilates,south,418.37600000000003,8
7822,2019-12-11,order,surfing,south,54.242999999999995,5
7823,2019-12-11,order,kayak/sup,east,38.5462,7
7824,2019-12-11,order,hiking/trekking,south,7734.7396,53
7825,2019-12-11,order,cycling,south,171.56719999999999,4
7826,2019-12-11,order,skate/roller,east,458.63859999999994,2
7827,2019-12-11,order,badminton,south,144.3176,4
7828,2019-12-11,physical_collection,swimming,west,19.322799999999997,1
7829,2019-12-11,order,others,east,221.2294,7
7830,2019-12-11,order,tennis,east,342.37559999999996,9
7831,2019-12-11,order,diving,east,157.528,5
7832,2019-12-11,order,cycling,east,640.8864,9
7833,2019-12-11,physical_collection,pilates,west,93.53399999999999,2
7834,2019-12-11,order,golf,east,184.28759999999997,2
7835,2019-12-11,order,table_tennis,east,78.92639999999999,5
7836,2019-12-11,order,skate/roller,south,265.6584,4
7837,2019-12-11,physical_collection,tennis,west,39.7404,1
7838,2019-12-11,order,triathlon,south,355.5272,7
7839,2019-12-11,order,diving,south,545.0787999999999,2
7840,2019-12-11,physical_collection,skate/roller,west,128.07059999999998,7
7841,2019-12-11,order,surfing,east,255.9158,4
7842,2019-12-11,order,yoga,south,402.46079999999995,5
7843,2019-12-11,order,volleyball,south,19.870199999999997,1
7844,2019-12-11,physical_collection,football,west,77.66779999999999,2
7845,2019-12-11,order,rugby,east,120.21659999999999,2
7846,2019-12-11,order,basketball,east,448.4214,5
7847,2019-12-11,order,pilates,east,950.6434,14
7848,2019-12-11,order,swimming,south,627.3679999999999,12
7849,2019-12-11,order,trail,south,339.248,2
7850,2019-12-11,order,unknown,east,16.5662,2
7851,2019-12-11,order,golf,south,34.1838,5
7852,2019-12-11,physical_collection,table_tennis,west,119.539,4
7853,2019-12-11,physical_collection,diving,west,21.233799999999995,5
7854,2019-12-11,physical_collection,others,west,104.405,4
7855,2019-12-11,order,badminton,east,81.81179999999999,1
7856,2019-12-11,order,yoga,east,678.9902000000001,5
7857,2019-12-11,order,football,east,890.2782,11
7858,2019-12-11,order,boxing,east,51.0692,4
7859,2019-12-11,physical_collection,hiking/trekking,west,1937.0805999999998,11
7860,2019-12-11,physical_collection,cycling,west,280.24639999999994,4
7861,2019-12-11,order,rugby,south,28.650999999999996,2
7862,2019-12-12,order,triathlon,east,447.776,11
7863,2019-12-12,order,swimming,east,1310.302,19
7864,2019-12-12,order,badminton,south,161.97019999999998,2
7865,2019-12-12,order,football,east,1208.4142,12
7866,2019-12-12,order,football,south,875.525,11
7867,2019-12-12,order,boxing,east,206.20600000000002,7
7868,2019-12-12,order,cycling,east,1230.1183999999998,14
7869,2019-12-12,order,hiking/trekking,east,11279.685199999998,75
7870,2019-12-12,order,hiking/trekking,south,7650.785799999999,51
7871,2019-12-12,order,ski,east,6716.9452,49
7872,2019-12-12,order,skate/roller,east,669.3287999999999,5
7873,2019-12-12,order,tennis,east,569.6404,14
7874,2019-12-12,physical_collection,skate/roller,west,608.3545999999999,7
7875,2019-12-12,order,jog/run,east,3394.0074,30
7876,2019-12-12,order,basketball,south,421.73319999999995,11
7877,2019-12-12,order,badminton,east,210.1932,2
7878,2019-12-12,order,surfing,east,269.9438,5
7879,2019-12-12,order,pilates,south,416.3012,8
7880,2019-12-12,order,jog/run,south,1965.5649999999998,23
7881,2019-12-12,order,pilates,east,856.9637999999999,15
7882,2019-12-12,order,triathlon,south,394.09999999999997,12
7883,2019-12-12,physical_collection,surfing,west,22.273999999999997,1
7884,2019-12-12,order,others,east,337.33279999999996,7
7885,2019-12-12,order,swimming,south,517.3377999999999,8
7886,2019-12-12,order,crosstrain,east,922.859,11
7887,2019-12-12,order,skate/roller,south,167.6892,1
7888,2019-12-12,order,basketball,east,628.5496,12
7889,2019-12-12,physical_collection,crosstrain,west,356.2958,4
7890,2019-12-12,physical_collection,boxing,west,270.6312,5
7891,2019-12-12,order,diving,east,260.6002,2
7892,2019-12-12,order,yoga,east,504.4185999999999,4
7893,2019-12-12,order,diving,south,129.416,1
7894,2019-12-12,physical_collection,others,west,17.745,7
7895,2019-12-12,order,climbing,east,105.0252,2
7896,2019-12-12,order,volleyball,east,14.511,2
7897,2019-12-12,physical_collection,cycling,west,21.252,1
7898,2019-12-12,order,surfing,south,60.499599999999994,5
7899,2019-12-12,order,rugby,south,47.432,7
7900,2019-12-12,order,golf,south,30.8238,5
7901,2019-12-12,physical_collection,yoga,west,21.203,2
7902,2019-12-12,order,table_tennis,south,25.9518,2
7903,2019-12-12,order,crosstrain,south,674.1532,5
7904,2019-12-12,physical_collection,pilates,west,72.0076,5
7905,2019-12-12,physical_collection,hiking/trekking,west,977.2714,7
7906,2019-12-12,order,kayak/sup,east,76.6486,1
7907,2019-12-12,order,table_tennis,east,151.42399999999998,7
7908,2019-12-12,physical_collection,sailing,west,23.2484,1
7909,2019-12-12,order,yoga,south,472.5728,7
7910,2019-12-12,order,fitness,south,378.4634,8
7911,2019-12-12,physical_collection,fitness,west,456.6478,5
7912,2019-12-12,physical_collection,football,west,394.9848,5
7913,2019-12-12,order,fitness,east,532.7378,11
7914,2019-12-12,order,trail,south,389.1468,4
7915,2019-12-12,order,tennis,south,618.1686,15
7916,2019-12-12,order,ski,south,6019.0172,44
7917,2019-12-12,physical_collection,basketball,west,257.63219999999995,1
7918,2019-12-12,order,sailing,east,534.2624,7
7919,2019-12-12,physical_collection,ski,west,1074.0323999999998,2
7920,2019-12-13,order,fitness,south,378.7098,4
7921,2019-12-13,order,ski,south,7465.7954,49
7922,2019-12-13,order,crosstrain,south,474.383,8
7923,2019-12-13,order,ski,east,8324.092,61
7924,2019-12-13,order,triathlon,south,310.4136,8
7925,2019-12-13,order,cycling,east,1307.6714,15
7926,2019-12-13,order,fitness,east,683.2461999999999,9
7927,2019-12-13,order,kayak/sup,east,63.3472,1
7928,2019-12-13,order,volleyball,east,82.5566,7
7929,2019-12-13,order,tennis,east,907.7558,15
7930,2019-12-13,order,jog/run,east,2904.8277999999996,30
7931,2019-12-13,order,basketball,east,554.5133999999999,9
7932,2019-12-13,order,triathlon,east,578.9224,11
7933,2019-12-13,order,tennis,south,902.2174,14
7934,2019-12-13,physical_collection,pilates,west,19.959799999999998,1
7935,2019-12-13,order,yoga,east,569.3113999999999,8
7936,2019-12-13,order,pilates,east,958.2426,9
7937,2019-12-13,order,badminton,east,217.04059999999998,4
7938,2019-12-13,order,football,south,727.8838,8
7939,2019-12-13,order,skate/roller,south,326.8818,1
7940,2019-12-13,order,diving,south,300.9202,4
7941,2019-12-13,order,surfing,east,273.287,5
7942,2019-12-13,order,pilates,south,333.68159999999995,9
7943,2019-12-13,order,hiking/trekking,east,13296.6498,88
7944,2019-12-13,order,swimming,east,1185.2442,11
7945,2019-12-13,order,jog/run,south,2017.8522,18
7946,2019-12-13,order,trail,east,683.788,2
7947,2019-12-13,order,football,east,1189.146,12
7948,2019-12-13,order,volleyball,south,25.5094,5
7949,2019-12-13,order,crosstrain,east,1727.3101999999997,14
7950,2019-12-13,order,trail,south,227.213,4
7951,2019-12-13,physical_collection,boxing,west,98.73219999999999,2
7952,2019-12-13,physical_collection,swimming,west,133.7042,4
7953,2019-12-13,order,sailing,east,532.3457999999999,2
7954,2019-12-13,order,badminton,south,153.94539999999998,7
7955,2019-12-13,order,swimming,south,587.3671999999999,9
7956,2019-12-13,order,yoga,south,187.656,4
7957,2019-12-13,order,table_tennis,south,50.2292,2
7958,2019-12-13,order,skate/roller,east,493.066,2
7959,2019-12-13,order,surfing,south,130.7026,5
7960,2019-12-13,physical_collection,surfing,west,32.6284,2
7961,2019-12-13,physical_collection,jog/run,west,60.233599999999996,7
7962,2019-12-13,physical_collection,others,west,163.7916,5
7963,2019-12-13,physical_collection,skate/roller,west,313.6756,4
7964,2019-12-13,physical_collection,ski,west,864.2102,8
7965,2019-12-13,physical_collection,tennis,west,21.266,4
7966,2019-12-13,physical_collection,hiking/trekking,west,2513.1414,22
7967,2019-12-13,order,diving,east,387.43039999999996,8
7968,2019-12-13,order,hiking/trekking,south,8904.9212,62
7969,2019-12-13,order,basketball,south,433.0732,5
7970,2019-12-13,order,squash,east,26.6448,7
7971,2019-12-13,order,climbing,south,53.0838,4
7972,2019-12-13,order,table_tennis,east,47.727399999999996,2
7973,2019-12-13,physical_collection,sailing,west,27.755,2
7974,2019-12-13,order,rugby,east,79.07619999999999,5
7975,2019-12-13,order,boxing,east,489.7326,7
7976,2019-12-13,order,golf,south,32.5318,1
7977,2019-12-13,order,cycling,south,143.97879999999998,7
7978,2019-12-13,order,rugby,south,19.627999999999997,4
7979,2019-12-13,order,others,east,376.0833999999999,2
7980,2019-12-13,order,golf,east,161.2996,2
7981,2019-12-13,physical_collection,cycling,west,552.286,1
7982,2019-12-13,physical_collection,fitness,west,28.177799999999998,5
7983,2019-12-14,order,hiking/trekking,east,12527.013799999999,77
7984,2019-12-14,order,surfing,south,75.3886,5
7985,2019-12-14,order,triathlon,south,388.6876,12
7986,2019-12-14,order,ski,east,6806.885399999999,50
7987,2019-12-14,order,jog/run,south,2215.9493999999995,25
